ip_address,request_path,request_method,user_agent,failed_login_attempts,request_count,risk_score,risk_level,attack_type
"105.64.170.254","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","5.8","NORMAL","PATH_TRAVERSAL"
"54.121.131.179","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"4.181.156.45","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"134.198.73.6","/login/","POST","python-requests/2.28","14","14","24.2","MALICIOUS","CREDENTIAL_STUFFING"
"230.213.146.179","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"59.84.250.21","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","2","5.6","NORMAL","COMMAND_INJECTION"
"28.19.173.56","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"229.229.145.249","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","1.2","NORMAL","NORMAL"
"54.195.7.243","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"130.200.30.98","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"195.167.11.43","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"225.87.79.13","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"37.222.16.100","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"238.34.36.24","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"247.170.185.27","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"110.226.18.15","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","14.5","MALICIOUS","SQL_INJECTION"
"130.87.95.247","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"33.35.192.252","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"237.167.97.196","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","6.5","SUSPICIOUS","COMMAND_INJECTION"
"127.42.174.40","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"90.79.165.3","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"213.136.253.30","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"184.242.13.128","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"162.60.177.162","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"35.154.72.98","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"144.17.88.34","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"66.118.141.38","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","1.8","NORMAL","NORMAL"
"61.44.211.80","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"104.120.215.95","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"23.205.172.195","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","1.8","NORMAL","NORMAL"
"196.148.208.74","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"43.126.5.47","/login/","POST","python-requests/2.28","5","5","12.5","MALICIOUS","CREDENTIAL_STUFFING"
"40.5.44.122","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"7.249.237.169","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"16.124.76.81","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"61.38.25.106","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"43.242.232.99","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"216.115.193.200","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"61.104.104.87","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","23.5","MALICIOUS","CREDENTIAL_STUFFING"
"241.120.41.246","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"33.78.17.248","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"93.195.244.22","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"205.221.90.196","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"198.134.79.212","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"214.63.113.168","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"41.121.243.127","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","5.2","NORMAL","BRUTE_FORCE"
"170.88.55.80","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"184.53.65.190","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","10.5","SUSPICIOUS","CREDENTIAL_STUFFING"
"111.182.35.168","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"226.241.205.197","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","5.2","NORMAL","BRUTE_FORCE"
"5.232.149.177","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"242.153.26.166","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"120.9.67.232","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","1.8","NORMAL","NORMAL"
"102.198.221.228","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"13.198.36.99","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"246.90.70.160","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","1.5","NORMAL","NORMAL"
"130.237.190.239","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"40.162.220.159","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"237.227.115.156","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","3.9","NORMAL","NORMAL"
"206.13.69.67","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","6.2","SUSPICIOUS","COMMAND_INJECTION"
"105.105.52.172","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"61.60.4.79","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"58.45.165.81","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"165.110.39.33","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"210.170.207.213","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"222.67.61.22","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"198.202.98.97","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","1.8","NORMAL","NORMAL"
"120.224.175.16","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","2","2","2.6","NORMAL","NORMAL"
"50.232.126.73","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"72.16.68.203","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"20.148.26.37","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"84.138.165.167","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","3","0.9","NORMAL","NORMAL"
"1.43.233.81","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"51.238.56.136","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"235.200.121.57","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","1.5","NORMAL","NORMAL"
"194.27.194.136","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"34.227.253.8","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"198.250.70.243","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","9.2","SUSPICIOUS","SQL_INJECTION"
"70.85.250.90","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"15.183.112.139","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"237.178.122.90","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"152.100.122.120","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"178.152.230.242","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"39.22.64.100","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","5.2","NORMAL","BRUTE_FORCE"
"45.89.221.74","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"99.228.119.234","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","5.5","NORMAL","PATH_TRAVERSAL"
"81.93.112.19","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"170.224.96.131","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"1.237.71.217","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","10.5","SUSPICIOUS","CREDENTIAL_STUFFING"
"182.29.68.148","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","4.2","NORMAL","HTTP_METHOD_ABUSE"
"54.213.175.162","/login/","POST","python-requests/2.28","4","4","7.2","SUSPICIOUS","BRUTE_FORCE"
"79.16.234.162","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","4.2","NORMAL","HTTP_METHOD_ABUSE"
"24.100.19.153","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"165.32.114.143","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","3","3.9","NORMAL","HTTP_METHOD_ABUSE"
"242.188.98.241","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","9.2","SUSPICIOUS","SQL_INJECTION"
"143.65.194.238","/login/","POST","python-requests/2.28","3","3","5.9","NORMAL","BRUTE_FORCE"
"108.64.203.164","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","1","1","5.3","NORMAL","SQL_INJECTION"
